,co2_dining_room,co2_room,relative_humidity_dining_room,relative_humidity_room,lighting_dining_room,lighting_room,wind,sun_light_in_west_facade,sun_light_in_east_facade,sun_light_in_south_facade,sun_irradiance,outdoor_relative_humidity,rain_none,rain_rain,sun_dusk_full,sun_dusk_none,sun_dusk_partial,indoor_temperature_room
2012-03-15 19:15:00,-0.3186698332381594,-0.5174936575765425,0.6584473570077869,0.263024566754785,-0.6461741209323527,-0.6567196855589902,-0.8319437280571662,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.7334532167488251,0.7884188556577891,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,19.856
2012-03-15 19:30:00,-0.526034137328371,-0.4446932174363038,0.6864857062612331,0.28587784789019355,-0.6536986397565054,-0.6191209127348168,-0.8958303611729989,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.7334532167488251,0.8077103995637975,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,19.7567
2012-03-15 19:45:00,-0.3096973393111789,-0.3129049206645697,0.699519909823321,0.2882706606406529,-0.6495859635447544,-0.6453190386482182,-0.9283762282986724,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.7330068517289764,0.8253372699230778,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,19.6433
2012-03-15 20:00:00,-0.3540613370612469,-0.38570536080481305,0.7007048374198738,0.30260194556319353,-0.6427580817115717,-0.6529186911893538,-0.8958303611729989,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.7327836350567207,0.8535511528856137,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,19.52
2012-03-15 20:15:00,-0.36120610074384324,-0.40309296592759397,0.7058444608699244,0.3121604007749236,-0.648885129945405,-0.6685081413605796,-0.816273797088019,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.7334532167488251,0.8981472904715591,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,19.4367
2012-03-15 20:30:00,-0.29025693580272344,-0.35970520361187003,0.6698967199094846,0.3138622408594754,-0.6461741209323527,-0.63696946650496,-0.6776528125329938,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.7327836350567207,0.9614204429439257,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,19.338
2012-03-15 20:45:00,-0.39128057112872316,-0.3805053293662226,0.6671417632474981,0.3179568936944874,-0.6495859635447544,-0.6510193621036042,-0.7505790602429823,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.7327836350567207,0.9890042391901779,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,19.22
2012-03-15 21:00:00,-0.33811023674661955,-0.3822928401732368,0.6691117053767682,0.3302408521995216,-0.648885129945405,-0.6525612528743233,-0.9283762282986724,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.7334532167488251,1.000828088680957,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,19.1167
2012-03-15 21:15:00,-0.3043803058729713,-0.3129049206645697,0.667526864716378,0.3493449668328728,-0.6495859635447544,-0.6491176968197172,-0.8584629142378432,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.7332300342389008,1.0074712251711706,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,18.9793
2012-03-15 21:30:00,-0.36469540393767136,-0.27130466915585993,0.617759905661134,0.34661946353956774,-0.6461741209323527,-0.6510193621036042,-0.8132605922233004,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.7334532167488251,1.0078835041336784,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,18.8913
2012-03-15 21:45:00,-0.2724781052437073,0.019897091405108817,0.5723475555232231,0.3469649498725215,-0.6495859635447544,-0.6863894019046471,-0.860873658939991,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.7327836350567207,0.9873473444917982,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,18.7913
2012-03-15 22:00:00,-0.1874055702323396,0.30069878908890124,0.5383697566920537,0.3394538210782979,-0.6495859635447544,-0.6316756415254908,-0.8626817626691952,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.7325604525467964,0.9693004163216616,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,18.6867
2012-03-15 22:15:00,-0.13789069633900425,0.3578991349133778,0.5115163350351614,0.3401319979540965,-0.6386454054998206,-0.6327970166314685,-0.8813655313393661,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.7325604525467964,0.9529103828499049,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,18.58
2012-03-15 22:30:00,0.18113130995362217,0.5641128816499081,0.42620154808331395,0.32512253615575726,-0.6461741209323527,-0.6377170499089451,-0.8885979462561825,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.7321140533646163,0.9566442300575184,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,18.44
2012-03-15 22:45:00,0.24144640801832218,0.39949938642208765,0.4696439560919546,0.34525031399786077,-0.6529978061571561,-0.6632143163811105,-0.9283762282986724,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.732337270036872,0.9508412091890185,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,18.3333
2012-03-15 23:00:00,0.27866564208579847,0.2920862370187391,0.46727410089884697,0.3527614427920853,-0.6495859635447544,-0.6343225540152254,-0.9283762282986724,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.7325604525467964,0.9483519777172746,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,18.2247
2012-03-15 23:15:00,0.28929970896221824,0.46888730593075467,0.3705099510453029,0.3377519809937461,-0.6427580817115717,-0.6434173733643311,-0.7174310945754837,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.732337270036872,0.9605881061705617,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,18.0773
2012-03-15 23:30:00,0.26985930545376285,0.4046994178606735,0.38986870565399423,0.35241595645913065,-0.6461741209323527,-0.6377170499089451,-0.9283762282986724,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.732337270036872,0.9224172973210528,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,17.98
2012-03-15 23:45:00,0.31056784271506255,0.359686645720392,0.3333772824883093,0.347643126748321,-0.6495859635447544,-0.6426861433473082,-0.9283762282986724,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.7327836350567207,0.8960781168106725,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,17.862
2012-03-16 00:00:00,0.3531041102207464,0.5451002667025697,0.2674212501451533,0.33843015786954467,-0.6468707579233228,-0.6430435816623385,-0.9283762282986724,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.7321140533646163,0.8659973102443294,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,17.766
2012-03-16 00:15:00,0.3708829407797625,0.4566997322465596,0.2520171913899587,0.32819352578201605,-0.635233562887419,-0.6472183677339677,-0.9283762282986724,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.731890870854692,0.8624734919421423,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,17.6153
2012-03-16 00:30:00,0.5320555168755173,0.661288469158537,0.2796704391745248,0.32580071303155583,-0.6495859635447544,-0.6396187151928321,-0.9283762282986724,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.7327403855453838,0.8927565485655659,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,17.516
2012-03-16 00:45:00,0.5019810464906375,0.6092881547726509,0.24253777061753123,0.32272972340529704,-0.6529978061571561,-0.6563599110458225,-0.9283762282986724,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.7330068517289764,0.8728426967916221,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,17.42
2012-03-16 01:00:00,0.4931747098586018,0.6439008640357561,0.22910365399160693,0.31965873377903825,-0.6536986397565054,-0.6251950278921954,-0.9283762282986724,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.7321140533646163,0.851894258187235,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,17.312
2012-03-16 01:15:00,0.6721261165133728,0.8709147365266436,0.21409950830024876,0.31590956727698094,-0.6427580817115717,-0.6377170499089451,-0.9283762282986724,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.731890870854692,0.8299034539040553,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,17.1813
2012-03-16 01:30:00,0.599515378622809,0.7531015242461188,0.19277081156228718,0.3049947583136537,-0.6461741209323527,-0.6415180442785816,-0.9283762282986724,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.732337270036872,0.7776295929974532,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,17.0573
2012-03-16 01:45:00,0.6101494454992336,0.5087000466324504,0.14774356289325632,0.2974836295194292,-0.6386454054998206,-0.6396187151928321,-0.825917318327729,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.732337270036872,0.7050296013543994,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,16.9153
2012-03-16 02:00:00,0.44532140891470573,0.3388865199660348,0.11141072046393657,0.286568820556102,-0.6502867971441038,-0.6396187151928321,-0.9283762282986724,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.7321140533646163,0.6600134059575978,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,16.78
2012-03-16 02:15:00,0.2326400713862865,0.11869768873829521,0.11890538751213747,0.2834978309298432,-0.6311208866756679,-0.6472183677339677,-0.9283762282986724,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.7321140533646163,0.6222626549189463,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,16.6573
2012-03-16 02:30:00,0.19708241026825418,0.018109580598094647,0.09797660383801227,0.27326119884231365,-0.6495859635447544,-0.6415180442785816,-0.9283762282986724,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.732337270036872,0.6006841295982744,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,16.53
2012-03-16 02:45:00,0.106692841818679,0.035497185720875575,0.07427805190694407,0.25585892429351514,-0.6427580817115717,-0.6320167264535591,-0.9283762282986724,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.7321140533646163,0.5490325765596077,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,16.384
2012-03-16 03:00:00,-0.015598927260164996,-0.16730404038408306,0.06676857326378575,0.22924368086594032,-0.6461741209323527,-0.6396187151928321,-0.9283762282986724,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.7321140533646163,0.48784415544482584,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,16.29
2012-03-16 03:15:00,-0.03852863396244382,-0.21410432333138332,0.036760281881070486,0.22445805536501992,-0.6454732873330034,-0.6358177208231955,-0.9283762282986724,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.7321140533646163,0.4606648593127321,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,16.1487
2012-03-16 03:30:00,-0.25303770173525186,-0.24530451196291686,0.032020571494856216,0.21968522565421025,-0.6427580817115717,-0.6415180442785816,-0.9283762282986724,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.7321140533646163,0.44366029682138836,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,16.032
2012-03-16 03:45:00,-0.327476169870195,-0.3389050778575128,0.00870712103266804,0.21319776006873895,-0.6420614447206017,-0.6377170499089451,-0.9283762282986724,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.7321140533646163,0.41025792200993727,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,15.9367
2012-03-16 04:00:00,-0.2335972982267917,-0.2609046062786836,0.0015975554533471604,0.18590433976536463,-0.6495859635447544,-0.6377170499089451,-0.9283762282986724,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.731890870854692,0.3909663781039295,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,15.8313
2012-03-16 04:15:00,-0.4373061418282304,-0.2869047634716267,-0.004327082529419889,0.18044053738864657,-0.63934623909917,-0.6316429347515665,-0.8439980844042105,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.731890870854692,0.38474329942457164,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,15.7127
2012-03-16 04:30:00,-0.47984240933391425,-0.3441051092961033,-0.01499143089840121,0.17191854117577865,-0.6454732873330034,-0.6016788574405905,-0.9283762282986724,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.731890870854692,0.37458412348052056,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,15.5847
2012-03-16 04:45:00,-0.4409616023170034,-0.3805053293662226,-0.02091606888116826,0.16440741238155412,-0.6427580817115717,-0.6555983104530126,-0.9283762282986724,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.731890870854692,0.35798406110333464,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,15.4687
2012-03-16 05:00:00,-0.5526193045194229,-0.42210558087493244,-0.022486097946601058,0.15246894020947369,-0.6420614447206017,-0.6529186911893538,-0.9283762282986724,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.7321140533646163,0.3326794674233976,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,15.3593
2012-03-16 05:15:00,-0.5276957102778104,-0.3493051407346891,-0.026440793800098932,0.13301933924316872,-0.6427580817115717,-0.62821806828206,-0.9283762282986724,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.731890870854692,0.3368255935935195,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,15.212
2012-03-16 05:30:00,-0.5542808774688621,-0.2869047634716267,-0.02762572139665171,0.14223230812194504,-0.6454732873330034,-0.6142008794573401,-0.9283762282986724,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.731890870854692,0.3515587323668981,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,15.12
2012-03-16 05:45:00,-0.4373061418282304,-0.12749129968239203,-0.02722580833281533,0.14120864491319182,-0.6420614447206017,-0.638871131788847,-0.9283762282986724,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.731890870854692,0.3679409869903065,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,1.0737189781370562,-0.17541160386140583,14.9953
2012-03-16 06:00:00,-0.26367176861167163,-0.10311615231400646,-0.02762572139665171,0.14120864491319182,-0.6502867971441038,-0.6377170499089451,-0.7222524031694064,-0.5688144939285074,-0.5677382083668002,-0.6821294889647532,-0.731890870854692,0.3656617844239919,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,-0.9313423906644905,5.70087712549569,14.8627
2012-03-16 06:15:00,-0.254865431979636,-0.11351621519118277,-0.02722580833281533,0.1162952415701688,-0.6386454054998206,-0.6289960222618319,-0.9283762282986724,-0.5688144939285074,-0.5520792709028237,-0.6821294889647532,-0.7247395675713607,0.3613056293484419,0.23530815625675752,-0.23530815625675758,-1.0113717551333077,-0.9313423906644905,5.70087712549569,14.7667
2012-03-16 06:30:00,-0.24057590461444323,-0.04770331729654406,-0.026840706863935308,0.10366579673217995,-0.5957015119540565,-0.46468419866032873,-0.9283762282986724,-0.5561524370823151,-0.4365944250591976,-0.6450149778191174,-0.6892175755585975,0.36462719759354867,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,14.6507
2012-03-16 06:45:00,-0.194550333914936,-0.0321032229807773,-0.02722580833281533,0.10264213352342672,-0.24570437311728058,-0.40883270978823255,-0.9283762282986724,-0.41827670697933145,0.3744859604592322,-0.4771563733191782,-0.5922581495491261,0.3708502762729065,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,14.556
2012-03-16 07:00:00,-0.26184403836728753,0.002509486282327887,-0.02881064899320554,0.09786930381261615,-0.2408363073972487,-0.4099237143184232,-0.8837763664467004,-0.28715399535120684,1.1617063822649099,-0.23934543072721198,-0.46529726176663627,0.3872325308963149,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,14.458
2012-03-16 07:15:00,-0.17145446991770757,0.08570998929974752,-0.03552030150868899,0.09172732456009951,-0.24153714099659812,-0.409236872066012,-0.7572093766179737,-0.21455835978592477,1.6745959314666203,0.010795142104167038,-0.32083262033192517,0.3951202831224003,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,14.41
2012-03-16 07:30:00,-0.11130552914795246,0.11008513666813309,-0.03315044631558238,0.08046702926381763,-0.2525322549504633,-0.4057185576710073,-0.673433602480896,-0.14598046206230872,2.078375731679371,0.2817616401239981,-0.15300675193232882,0.39055409914142164,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,14.342
2012-03-16 07:45:00,-0.05099043108325245,0.12389772017688105,-0.02091606888116826,0.06920673396753577,-0.2382050339434039,-0.329838842166524,-0.9283762282986724,-0.08631695697634713,2.441759347190945,0.56361328056469,0.028880332001460132,0.35383793493321275,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,14.3067
2012-03-16 08:00:00,0.005669206492679284,0.08749750010676169,-0.00629702465869012,0.04224600420700628,-0.2312974165510138,-0.035010637219917144,-0.8910087813635168,-0.03625912311516003,2.666327727284473,0.8129712999139206,0.20627165314540521,0.3032209687249898,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,14.2733
2012-03-16 08:15:00,-0.026232994136584774,0.059709832106804465,0.00041262785679332947,0.0135834343619259,-0.24570437311728058,0.17898511217080554,-0.9283762282986724,0.00369842792569811,2.783397472560313,1.0373464464420836,0.37145335710781374,0.2851740405548528,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,14.2967
2012-03-16 08:30:00,-0.07225856483609201,-0.13431634094553999,0.00318239611373737,-0.022922954820223822,0.1771458871848003,0.6182534393617379,-0.6987470546897533,0.03912596482949464,2.839945759503995,1.2506334573528892,0.5387121308089952,0.30633250806466844,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,14.3753
2012-03-16 08:45:00,-0.0013093998949722289,-0.06330341161231082,-0.001557314272475849,-0.07273696571616096,0.4568624254928053,0.9945986059185027,-0.6113550730942675,0.0993665167769363,2.8369601920001677,1.42327181614774,0.6997021167295053,0.34118174866907003,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,14.472
2012-03-16 09:00:00,-0.008454163577568613,-0.0858910481736822,-0.01063682198106696,-0.11198165398172555,0.6090608215862509,1.5131808598759748,-0.5920689346667122,0.13991289114583547,2.866665678429255,1.5709273021215233,0.8532583793744074,0.3768633260468357,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,14.594
2012-03-16 09:15:00,0.08542470806583471,-0.0425032858579536,-0.01577644543111761,-0.146108026203524,0.8573321733078776,1.686620209600508,-0.5058829582586055,0.09486398106185003,2.925198275482188,1.725972917219956,0.9997464556878604,0.41461407708548725,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,14.7667
2012-03-16 09:30:00,0.06947360775120268,-0.10490366312102063,-0.04342969321568368,-0.17954342575941584,1.037954197954578,1.690217954732186,-0.7831249273686558,0.04000919982155605,2.817203563137188,1.87233983768554,1.1356681229519312,0.43079408165181643,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,14.9827
2012-03-16 09:45:00,0.14391207588615057,-0.1742915826296877,-0.06831317274330571,-0.20650415551994442,1.03515506016556,1.694469835342351,-0.49021212323759367,-0.00391309496144442,2.670059686664257,1.9983044709379705,1.258614936814918,0.41295718238710866,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,15.1887
2012-03-16 10:00:00,0.1332780090097308,-0.06330341161231082,-0.09398166680364414,-0.21332431164826055,1.4022198052811026,1.7434365483033725,0.027504929701006653,-0.04499333581443397,2.4265994000030657,2.1107744695189177,1.3809809910469975,0.40092330399090137,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,15.438
2012-03-16 10:15:00,0.1332780090097308,-0.03389073378779147,-0.10780088489844847,-0.211276985230755,2.297159132000035,1.8695211617817273,-0.06169153941622485,-0.08125307635519505,2.046681383971057,2.1257165339393373,1.4853434967209636,0.39864410142458623,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,15.684
2012-03-16 10:30:00,0.16169090644516673,-0.03389073378779147,-0.10860071102612227,-0.20752781872869766,2.2863067027310673,2.286929683000509,0.407206712833865,-0.1103016938718814,1.5997837994118727,2.1255547277682165,1.5906557152031189,0.3602710425179987,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,15.9567
2012-03-16 10:45:00,0.2449357112121503,0.01128453933494669,-0.10583094276917823,-0.19524386022366255,2.297159132000035,2.386475085637394,0.38430707910349515,-0.1381177078885354,1.0787476559542917,2.1241072980192803,1.6958927765565688,0.30218638189454655,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,16.244
2012-03-16 11:00:00,0.31239557295944664,-0.0858910481736822,-0.10306117451223525,-0.1897800578469445,2.2930212761380084,2.376382709683596,0.9050409531142725,-0.15721128567247625,0.6334657367363553,2.1231452867837066,1.786265807591925,0.28766327202659603,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,16.558
2012-03-16 11:15:00,0.330008246223518,0.08570998929974752,-0.09635152199675075,-0.18124526584396763,2.293801845296565,2.370775834153708,0.8978085381974561,-0.1667227451647642,0.339018692841356,2.1231452867837066,1.8295563137263486,0.27148326746026685,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,16.844
2012-03-16 11:30:00,0.45761704874056947,0.01128453933494669,-0.0809474632415562,-0.1594156479173123,2.293801845296565,2.3782516681935584,0.9237277051555967,-0.16644403545615813,0.19386367764765144,2.122824616371849,1.8639543650416508,0.2857963484227887,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,17.142
2012-03-16 11:45:00,0.5357109773642856,0.13771030368563364,-0.07068302793641232,-0.13280040448973657,2.294699919489743,2.3857275022334092,1.2467725579338451,-0.15213170309590976,0.09270027143564705,2.1192884160502614,1.9154062521068773,0.30840946057390384,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,17.4187
2012-03-16 12:00:00,0.5657854477491608,0.08050995786115707,-0.05092436026388353,-0.1075415148137598,2.563391967585228,2.364678357014955,1.020759591783334,-0.08972035581242371,-0.013587752168597565,2.118323462884304,1.9256105404452235,0.3281132834424195,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,17.682
2012-03-16 12:15:00,0.5657854477491608,-0.03551574361235359,-0.04302978015184625,-0.08024809451038549,2.657958340805227,2.290410618225314,1.4589264090000067,0.02843293319227119,-0.06805160326357042,2.118323462884304,1.9404779869964395,0.3575717821408273,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,17.952
2012-03-16 12:30:00,0.48951924936983354,-0.23490444908574054,-0.026840706863935308,-0.06454766004613786,2.2870872718896247,1.7330871905544543,0.9713350763455402,0.20066375664424593,-0.0801031013582882,2.118323462884304,1.9215281418632606,0.3250017441027403,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,18.166
2012-03-16 12:45:00,0.49483628280804104,-0.2557045748400932,-0.013406590238011001,-0.04816904870609168,2.290444558593095,1.6737711198445149,0.8092114554664557,0.4777012069986544,-0.11036838169434313,2.118323462884304,1.914678594451682,0.30467561336628923,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,18.4153
2012-03-16 13:00:00,0.47539587929958566,-0.4325056437521087,-0.02328592407427487,-0.04578903174574131,2.2728775559171868,1.688722787924216,1.1256296080771708,0.8704542177796681,-0.14559944359049876,2.118323462884304,1.8808613027672867,0.2515694156863231,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,18.6153
2012-03-16 13:15:00,0.38683404109438985,-0.4827184473309807,-0.012621575705293549,-0.016780975567706274,2.280372698482684,1.6844942692954257,1.4583206942507234,1.3343802669654174,-0.15734373771188065,2.1065969283736146,1.8294094157020604,0.177724808307398,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,18.7973
2012-03-16 13:30:00,0.24676344145653442,-0.5469063354010619,0.02766596257752302,-0.0010805411034595634,2.2737714335019854,1.6763876617584625,1.3365720296447658,1.8283206039258397,-0.14559944359049876,1.9926824419741154,1.7805811956752837,0.14577707813724697,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,19.002
2012-03-16 13:45:00,0.2804933723301826,-0.5382937833308997,0.04702471718621438,0.018023573529891652,2.2736581250757433,1.394548718456096,1.5469177769817235,2.186128912932051,-0.14201084606493794,1.8421350384328437,1.7007028327937266,0.1565663407975829,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,19.1847
2012-03-16 14:00:00,0.21137193763344697,-0.6231192961728769,0.09205196585524522,0.04703162970792669,2.276234842620657,0.9903630786953,1.501109469002338,2.497200351647226,-0.14005338785854135,1.7040408262071136,1.6112077736709765,0.14370790447636048,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,19.3053
2012-03-16 14:15:00,0.11383760550127066,-0.6561069956114246,0.1457736207639861,0.06818307075878254,1.5238668923729688,0.9943509689159327,1.3534506779568862,2.7650717855284634,-0.1345077872435815,1.5559028636503518,1.51413209324833,0.10367017202304483,0.23530815625675752,-0.23530815625675758,0.9887561076571603,-0.9313423906644905,-0.17541160386140583,19.4547
